[    0.46s ->     6.95s] The following is a quantitative research talk that I gave to the University of California,
[ 2085.62s ->  2094.16s] bias my data, right? I didn't bias how I was going to be producing the analysis downstream. So, okay.
[ 2094.58s ->  2099.76s] I have my equity universe. It's going to change over time. And I'm accounting for that. Very important.
[ 2100.60s ->  2107.28s] Pricing data. You can hop on words. You guys familiar with words? Maybe you've heard it before.
[ 2107.28s ->  2113.26s] It's an academic database. You can access a lot of data in an academic capacity here.
[ 2113.44s ->  2122.26s] That's where we got the pricing data from. All right. The scope was academic. Very easy to access.
[ 2123.71s ->  2129.25s] What about the social text data, right? Now, if I was operating in an institutional capacity,
[ 2129.25s ->  2136.37s] then I wouldn't have access to words necessarily. But my institution would certainly have the Russell 3000.
[ 2136.37s ->  2143.93s] It would certainly have the pricing data. Now, of course, we're operating in an academic way here. So
[ 2143.93s ->  2149.73s] we're trying to figure out how we go about getting the social text data, right? We crossed off equity
[ 2149.73s ->  2155.86s] universe. We crossed off pricing data. Where do I get this social text data from? In an institutional
[ 2155.86s ->  2163.64s] capacity, that is way too expensive. That is way too expensive. All right. This is not something where
[ 2163.64s ->  2173.38s] you're going to drop tens of thousands of dollars on access to data to try to answer a question that
[ 2173.38s ->  2178.32s] may or may not have some sort of solution that is publishable, right? That's not how we can operate
[ 2178.32s ->  2183.60s] in an academic capacity in an efficient way. So there's no academic access for this data
[ 2183.60s ->  2189.56s] in the context of it being prepackaged institutionally, right? That's a very big distinction
[ 2189.56s ->  2195.88s] here. It wasn't prepackaged institutionally. All right. Institutions did have it in a prepackaged
[ 2195.88s ->  2205.73s] sense, but too expensive. Doesn't leave us many options, you know? And this is really where it
[ 2205.73s ->  2211.45s] comes into play here. You got to kind of scrap yourself up by the boots there and go to work and
[ 2211.45s ->  2218.75s] do it yourself. So this is effectively where at this point of the process, I realized very quickly,
[ 2218.75s ->  2225.30s] I had to build the query engine and we were going to go about constructing this entire data pipeline
[ 2225.30s ->  2232.50s] from scratch. Okay. What does that actually look like? Right? I mean, I say these things,
[ 2232.80s ->  2238.24s] a data pipeline. Oh, you know, we got data from a data pipeline, but I want to tell you how it works.
[ 2238.80s ->  2248.34s] How did I actually get this data, right? Data acquisition. What do we do? I'm not just going to an
[ 2248.34s ->  2253.70s] institution or some sort of academic, you know, university, whatever that has this data already.
[ 2253.78s ->  2260.71s] I need to go get it. I need to construct the data set myself. All right. How do I do this? Well, first
[ 2260.71s ->  2267.85s] we need our equity universe. This is easily accessible, right? I had access to this. It rolls
[ 2267.85s ->  2277.83s] over time. Then I need to query data. I need to query data from somewhere. Where do I query data from?
[ 2277.83s ->  2286.91s] Well, Twitter, this is before X, Twitter had an academic API. It was capped. You could only query a
[ 2286.91s ->  2295.85s] certain quantity of tweets in an academic way. And what you would do essentially is construct this
[ 2295.85s ->  2302.67s] iterative API call to Twitter to send you tweets based on some sort of criteria.
[ 2302.67s ->  2312.81s] And the criteria that we used was every single tweet containing a cash tag. And you can see here,
[ 2312.89s ->  2319.61s] I have cash tag Apple as an example. That's point two here. I'm looking for tweets from Twitter that
[ 2319.61s ->  2326.30s] contain a cash tag. How do I determine the cash tags? That's going to be based on my equity universe.
[ 2326.30s ->  2334.50s] Okay. So my equity universe at that specific point in time tells me, you know, 3000 tickers that I need
[ 2334.50s ->  2341.34s] to query tweets for. All right. I need to account for the rebalancing. So I'm going to query tweets
[ 2341.34s ->  2348.84s] up until that equity universe is good until then I truncate and I have a new equity universe and I do
[ 2348.84s ->  2355.46s] this in a rolling capacity. Now, one thing that you will very quickly notice, and this is where
[ 2355.46s ->  2360.74s] things start to blow up and things start to get very difficult is how many tweets do you think there
[ 2360.74s ->  2369.28s] were, right? There were a lot of tweets. I'm storing all of that data. Okay. This took quite some time
[ 2369.28s ->  2375.06s] to query, not just because we were capped in terms of how many tweets we could pull in an API call,
[ 2375.06s ->  2384.80s] but it's a lot of data, right? Over 87 million tweets, 87 million. That's a lot of data.
[ 2385.54s ->  2390.80s] That's a lot of data for a prop data set. And it's just sitting right here on my desk on an SSD right
[ 2390.80s ->  2397.91s] now, but it's, it's a lot of data, right? You're going to pull that into some sort of data warehouse.
[ 2398.01s ->  2403.81s] It'll exist hopefully in a lot of different places. You'll have some sort of AWS bucket. You'll have some
[ 2403.81s ->  2409.87s] some sort of hard copy as well. And that is effectively how you go about constructing
[ 2409.87s ->  2419.73s] some sort of data pipeline, data acquisition pipeline. All right. Since Twitter was purchased
[ 2419.73s ->  2429.10s] by X, Elon Musk purchased Twitter, right? The API access is no longer available for academics. It is
[ 2429.10s ->  2438.68s] now a paid access point. So this entire, you know, dynamic of being able to just query tweets in an
[ 2438.68s ->  2444.18s] academic capacity isn't really there anymore. So this is still novel in that sense. If somebody had
[ 2444.18s ->  2449.16s] institutional funding to go out and fetch those tweets, then yeah, they could continue to roll the
[ 2449.16s ->  2455.24s] ball forward on this research and look to trade in a live capacity with it. But we'll talk about that
[ 2455.24s ->  2462.12s] more towards the end of the, of the talk here. So in, in the context of data acquisition, this is
[ 2462.12s ->  2469.22s] precisely how it works when you have to do it yourself, because an institution either academically
[ 2469.22s ->  2474.40s] or, you know, privately doesn't have access to the pool of data that you need to answer the question.
[ 2474.78s ->  2482.32s] You got to build that yourself. Now I want to emphasize the best questions don't have prepackaged
[ 2482.32s ->  2488.98s] data solutions available to you to answer them. Essentially what I'm saying is there's this sort
[ 2488.98s ->  2496.08s] of inverse relationship between data accessibility and the rank of how interesting the question is
[ 2496.08s ->  2500.68s] that you're interested in answering, right? The harder it is to get data, the more interesting
[ 2500.68s ->  2512.07s] questions you can answer. And that's really where you can make the biggest dent. All right. It's always
[ 2512.07s ->  2518.91s] easier to speak in terms of a data base than it is to just tell you what it looks like. I don't
[ 2518.91s ->  2524.21s] understand really why more presentations don't include just a simple table. We always operate in
[ 2524.21s ->  2530.35s] what data frames and R, Python, whatever we're using, right? So we should kind of just get a gist of
[ 2530.35s ->  2537.01s] what it looks like. My data acquisition pipeline that I just showed you produces these tables,
[ 2537.01s ->  2543.83s] these data frames. I have the firm. Where did I get the firm from? Well, when I run the query,
[ 2543.89s ->  2550.03s] I got to pick the ticker, right? The ticker was dictated by an equity universe and that rolls
[ 2550.03s ->  2556.59s] throughout time. So every single document that Twitter returned to me in an API call, I'll have
[ 2556.59s ->  2565.31s] a firm attached to it. This is what it looks like. Firm document to the moon, Apple bearish on Apple
[ 2565.31s ->  2572.00s] to the moon, Amazon. You get the picture here. There's also a timestamp for all of the tweets.
[ 2572.66s ->  2578.76s] This is particularly important. If you're trying to do any return predictability, you need to what
[ 2578.76s ->  2589.73s] consider a cutoff or actionable time, right? Before 920 AM on a trading day. Of course, this is going to
[ 2589.73s ->  2596.67s] roll throughout time as well. So 2017 to 2018, 2018 to 2019, you can see the equity tickers that are
[ 2596.67s ->  2602.61s] involved in this data set are going to roll as the Russell 3000 rolls, right? It's going from July to
[ 2602.61s ->  2612.87s] July, right? So you'll see the constituents change over time as well. Now, we're ready to move on to
[ 2612.87s ->  2618.11s] the data science step in the process. This is the data acquisition step. Now we got to talk about the
[ 2618.11s ->  2626.73s] data science step. This is where things kind of just begin to get, I'll just say it, it gets bananas,
[ 2626.73s ->  2638.57s] bananas, absolutely bananas. There are probably an infinite number of questions that you can ask
[ 2638.57s ->  2648.88s] at this stage. How do I manage stop words? Foreign languages? An imbalance in data across firms. You
[ 2648.88s ->  2658.08s] think that Apple is going to have as many tweets as AMD? Outliers in any capacity, what do we do?
[ 2658.08s ->  2667.43s] How do we extract signal from the text? Signal, tradable signal that produces return predictability
[ 2667.43s ->  2673.22s] in a cross section? How do we handle multiple measures of sentiment? There's not just one way
[ 2673.22s ->  2681.25s] to determine if something is positive or negative. There's emotion, right? Happy, angry, sad. Which one
[ 2681.25s ->  2687.02s] should we pick if we're trying to predict returns in a cross section? How do we handle documents,
[ 2687.02s ->  2695.22s] these tweets, with multiple firms? How do we do that? If there's a tweet and it says, what,
[ 2695.30s ->  2702.30s] to the moon, hashtag Apple, but I hate Amazon. How do we handle that? Do we treat that as one
[ 2702.30s ->  2708.96s] document? That's noise, right? This is before LLMs. We didn't have the ability, and of course,
[ 2709.00s ->  2714.40s] it's still computationally inefficient, but we couldn't just ask an LLM to interpret the document.
[ 2714.40s ->  2719.28s] And even if we did that, there's going to be some error there because there's a non-zero probability
[ 2719.28s ->  2724.72s] of failure. So hopefully, I'm not just going to continue to read these off to you. Hopefully,
[ 2724.72s ->  2731.89s] you're starting to see where the research experience comes into play here, right? You need
[ 2731.89s ->  2736.41s] to understand all the tools that you have in your toolbox. You need to understand what it is you're
[ 2736.41s ->  2741.81s] looking at in terms of a data set and the things you can do to aid in answering all of these
[ 2741.81s ->  2747.55s] questions. This is acquired through experience. You talk with senior researchers. You talk with
[ 2747.55s ->  2752.63s] senior data scientists. You figure out, maybe I need to bring in other data. Maybe that will help
[ 2752.63s ->  2760.41s] alleviate some of these concerns about signal to noise. Who knows, right? We could spend, and I would
[ 2760.41s ->  2766.11s] love to, trust me, we could spend all day talking about all of these questions, the different
[ 2766.11s ->  2771.47s] methodology, different approaches. But I want to focus on the primary contribution of this research,
[ 2771.67s ->  2777.07s] right? These point-in-time sentiment modeling techniques, right? That's what we were talking
[ 2777.07s ->  2783.90s] about as a research question for the start of this presentation here, right? That is effectively
[ 2783.90s ->  2790.44s] where we're trying to go. We're trying to build this ability to measure sentiment of emojis at a specific
[ 2790.44s ->  2796.48s] point in time. So let's focus on that question. All of these other questions, extremely valid,
[ 2796.48s ->  2803.02s] right? They need to be handled. They can be handled in so many different ways, right? This is that
[ 2803.02s ->  2808.50s] experience component. This comes into understanding the quantitative techniques in your toolbox and
[ 2808.50s ->  2814.62s] being able to apply them. What is this idea of variation explained? If I have 20 sentiment measures,
[ 2814.84s ->  2820.24s] but two of them explain the most variation, then how many do I need? What kind of linear combination of
[ 2820.24s ->  2825.88s] all those sentiment measures can I produce to effectively compress all that information into one or two
[ 2825.88s ->  2833.61s] that are linearly independent? Linear algebra. You need those quantitative techniques to answer
[ 2833.61s ->  2840.95s] these questions. Otherwise, you're just going to be shooting in the dark. All right. Let's talk about
[ 2840.95s ->  2849.51s] this idea of point-in-time sentiment. It's a very cool idea, and it's actually really intuitive. So
[ 2849.51s ->  2857.88s] here, words in a social context, tokens, we can talk about words, we can talk about emojis,
[ 2857.88s ->  2864.64s] whatever we like, whatever we like. The sentiment, how positive it is, how negative it is, its meaning
[ 2864.64s ->  2872.46s] changes over time. There are many approaches to modeling sentiment. Dictionaries, machine learning
[ 2872.46s ->  2880.06s] techniques, now we have LLMs, but how do we assign meaningful scores to this text at a specific point
[ 2880.06s ->  2888.76s] in time without introducing our own bias? Now I know to the moon has this positive score, but is there a
[ 2888.76s ->  2895.82s] way to do that in an unsupervised way? I want the text essentially to speak for itself. So how should I
[ 2895.82s ->  2904.29s] model these emojis? You look at stock chart up, stock chart down, green, red, rocket ship, happy, angry,
[ 2904.29s ->  2911.67s] and yeah, you want to rank these scores, right? Here's a tweet for you. Cash tag, Apple stock chart
[ 2911.67s ->  2917.43s] up. We want to effectively throw it into a model and have it produce a sentiment score. And you can
[ 2917.43s ->  2923.43s] see that score is positive, right? And you all would probably agree with me that that should be a positive
[ 2923.43s ->  2930.31s] score for the tweet. We need to build this model. We need to effectively build this model to produce
[ 2930.31s ->  2941.84s] and extract the score for analysis and regressions, back tests, so on and so forth. All right. How do
[ 2941.84s ->  2948.26s] we do this? We want the scores to be intuitive. They should make sense. We have a problem if stock
[ 2948.26s ->  2956.12s] chart down is positive. We have a problem if rocket ship is negative. We need to be able to have an
[ 2956.12s ->  2962.12s] intuitive representation of these emojis in terms of the score, but also account for variation
[ 2962.12s ->  2972.26s] over time. This is where the idea of a point in time sentiment measure comes in. Effectively, what
[ 2972.26s ->  2979.74s] we're doing is we're applying a general sentiment model. This is something that we would consider to
[ 2979.74s ->  2990.04s] be relatively stable over time. Time invariant. Amazing. Did the meaning of amazing, not in a sarcastic
[ 2990.04s ->  2998.88s] sense. Did the raw meaning of amazing change all that much from 2000 to 2025? Probably not, right?
[ 2999.99s ->  3006.81s] What about great? Good. Yeah, probably not. What about bad? Awful. Terrible. Probably not. So what we're
[ 3006.81s ->  3012.79s] going to do is we're going to start by applying a general sentiment model to all of these documents.
[ 3012.79s ->  3019.53s] So you see each of these documents, right? I'm going to apply a general sentiment model. Each document
[ 3019.53s ->  3026.98s] is then going to get a score. All right. Then how do I produce a score for the emojis? I'm going to take
[ 3026.98s ->  3034.82s] an average of the sentiment across all of the documents, and then I'm going to use that as the
[ 3034.82s ->  3043.58s] score for the emoji. Now, by the central limit theorem, this would be normal at the point in time.
[ 3043.58s ->  3051.12s] That is an incredibly useful result. That is incredibly useful because now I can answer
[ 3051.12s ->  3057.36s] questions about that score. I can answer hypothesis tests about if it's indifferent from zero,
[ 3057.58s ->  3064.90s] right? Is it greater than zero? Is it less than zero? I can apply those hypothesis tests because
[ 3064.90s ->  3073.54s] I don't care if the meaning changes over time. I need to know now. I want to know at this point in
[ 3073.54s ->  3079.70s] time. So even though there's this time varying nature to the center of the normal distribution
[ 3079.70s ->  3085.36s] by the central limit theorem, it doesn't matter because at this point in time, I want to know,
[ 3085.36s ->  3091.76s] is this positive or is this negative? That is key here. And it is a very elegant idea.
[ 3093.12s ->  3100.62s] Effectively, what we're doing is we are developing measures for the emojis, the sentiment of those emojis
[ 3100.62s ->  3107.34s] in an unsupervised way. I'm letting the data speak for itself. And this is also going to account
[ 3107.34s ->  3123.40s] change in the meaning over time. So what were the results? Well, let's look at how this actually
[ 3123.40s ->  3134.88s] is constructed. If we look at lots of tweets in 2000 with the rocket ship emoji, we can see billionaires
[ 3134.88s ->  3141.00s] going to the moon, right? That's going to produce what? Zero for positive, zero for negative. That
[ 3141.00s ->  3146.04s] doesn't really have any sentiment attached to it, right? We're going to look at a ton of tweets in
[ 3146.04s ->  3151.87s] 2000 with the rocket ship emoji. We'll take a look at the overall sentiment, positive and negative.
[ 3152.19s ->  3160.10s] We'll take the average and that's what we're going to assign to the rocket ship emoji. So you could see
[ 3160.10s ->  3168.50s] in 2000, right? The meaning of the rocket ship emoji is going to be based on what was observed in 2000.
[ 3169.50s ->  3176.36s] And the same is going to be true for 2018. We're going to apply that general sentiment model.
[ 3176.60s ->  3183.60s] We will take the overall average of the aggregate sentiment and apply that to the rocket ship emoji.
[ 3183.60s ->  3193.33s] So this is the methodology, but does it actually work? This was the really cool result of this
[ 3193.33s ->  3200.77s] model structurally. This is what we find in the data after applying this methodology specifically to
[ 3200.77s ->  3208.73s] emojis. We find what stock chart up is positive. Stock chart down is negative. Green is positive.
[ 3208.73s ->  3214.57s] Red is negative. Rocket ship moon positive. Happy face positive. Angry swearing face negative.
[ 3214.91s ->  3224.09s] I didn't assign those scores to those emojis. The data literally spoke for itself and told me
[ 3224.09s ->  3233.56s] those values for each of those emojis. That is cool. That is effectively social text speaking for itself
[ 3233.56s ->  3243.10s] at a specific point in time. Now that we have a model capable of assigning text, specifically emojis,
[ 3243.10s ->  3247.96s] this point in time score. This point in time score. We can do this for all of the documents in our
[ 3247.96s ->  3256.22s] database. So you see this table now, right? Firm document score. We can apply the model to each
[ 3256.22s ->  3263.38s] of these documents and get a score. They make sense economically, intuitively, and we didn't impose
[ 3263.38s ->  3271.78s] any structure, whether or not they were positive or negative explicitly. That is so cool. That is so cool.
[ 3271.78s ->  3277.80s] The data literally spoke for itself. And it told us that all of these were positive and negative,
[ 3277.86s ->  3284.28s] respectively. And it makes sense intuitively. If you were to just look at these emojis,
[ 3284.78s ->  3294.33s] that's awesome. Okay. So is it useful? That was a lot of effort. That took a lot, right? We go through
[ 3294.33s ->  3301.89s] the data querying process. We go through the data science process. That was a fraction of the data
[ 3301.89s ->  3308.33s] science process, right? That was an outline of a key contribution of the paper in terms of methodology.
[ 3310.69s ->  3317.99s] That didn't get into any other components of the data science itself, right? So 95% of the work at
[ 3317.99s ->  3324.07s] this point is already done upstream, the data acquisition, the data science steps that took
[ 3324.07s ->  3330.35s] months, months of my computer, just sitting there running these pre-processing engines,
[ 3330.51s ->  3336.09s] these acquisition engines. And it took, you know, just an incredible amount of time because
[ 3336.09s ->  3342.13s] I effectively, what I queried this data from scratch. And then I ran these pre-processing steps
[ 3342.13s ->  3348.11s] and this data science step and this new methodology for point-in-time sentiment all from scratch.
[ 3348.49s ->  3352.91s] There was nobody to maintain a data set. I didn't just query it from an institution,
[ 3352.91s ->  3357.67s] right? I didn't query it from a private institution, a public institution, whatever.
[ 3358.59s ->  3365.20s] Had to build it myself. So 95% of the time was spent there. Now we get to the fun part. Is it useful?
[ 3366.24s ->  3370.70s] We answered all those other questions. We answered those questions upstream,
[ 3370.70s ->  3377.02s] data acquisition, data science. Now we get to the data analysis step. This is the fun part.
[ 3377.66s ->  3383.26s] This is the part where we get to go, awesome. Let's take a look and see if this is actually
[ 3383.26s ->  3402.73s] useful. Do emojis offer unique information in cross-sectional return prediction? In the finance
[ 3402.73s ->  3410.33s] literature, there's a lot of study of text and the impact in future stock returns in a variety of
[ 3410.33s ->  3416.97s] different contexts. We have Lager McDonald. We have Tetlock. We have a lot of different studies
[ 3416.97s ->  3424.51s] that look at a combination of news, corporate 10Ks. We have even social texts, Antweiler and Frank.
[ 3424.93s ->  3432.64s] So this has been studied before, but what about in the context of emojis? If we are trying to figure
[ 3432.64s ->  3440.10s] out if this measure is useful, we need to consider established sentiment measures in the literature,
[ 3440.70s ->  3446.78s] word-based sentiment measures. So that is effectively what we do. We're going to conduct a regression
[ 3446.78s ->  3455.00s] analysis and we are going to account for things that have known explainability and variation of
[ 3455.00s ->  3461.08s] future returns. We're going to look at established sentiment measures. We're going to look at past returns.
[ 3461.08s ->  3468.34s] We're going to look at firm size, book-to-market ratio, time-fixed effects, news sentiment, corporate
[ 3468.34s ->  3474.16s] disclosures. We're going to use heteroscedastic robust standard errors. We need to consider this
[ 3474.16s ->  3484.38s] autocorrelation structure. What do we observe? What is our big result here? We observe emojis after accounting
[ 3484.38s ->  3495.06s] for all of these effects still offer statistically significant return predictability. Here, we observe
[ 3495.06s ->  3502.42s] the cumulative abnormal returns as our dependent variable in the cross-section and find an economically
[ 3502.42s ->  3512.18s] meaningful result in the incremental information offered by emojis. All right, this is the main purpose
[ 3512.18s ->  3518.46s] of the paper, the main result of the paper. If there wasn't an economically meaningful interpretation,
[ 3518.60s ->  3524.22s] there would be no use for this practically. And in academic setting, whether or not it can be published,
[ 3524.28s ->  3531.40s] publish the subject for discussion. But a one standard deviation change in our point in time
[ 3531.40s ->  3537.36s] sentiment measure for emoji is associated with an incremental annualized return of more than
[ 3537.36s ->  3549.24s] five percent. Moreover, there's no evidence of this price movement reversing in the coming weeks
[ 3549.24s ->  3556.12s] or months. That's a big component to analysis in this literature, whether or not the result is
[ 3556.12s ->  3564.62s] ephemeral. Moreover, we can start to slice and dice the data in different ways. New gen accounts versus
[ 3564.62s ->  3571.02s] old gen accounts. We look at things like accounts that were created 2020 plus versus accounts that
[ 3571.02s ->  3579.34s] were created before 2020. Turns out most of that alpha is driven by those new gen accounts versus the
[ 3579.34s ->  3588.07s] accounts that were these old gen accounts before 2020. This is really where, you know, you can continue
[ 3588.07s ->  3594.17s] to iterate off of a data set like this. Now that we have this data set, what other interesting questions
[ 3594.17s ->  3600.77s] can we answer in an academic research capacity? What other levers can we pull? What other questions
[ 3600.77s ->  3607.51s] are there that are open-ended in the literature, in the social sentiment literature, so on and so forth?
[ 3612.24s ->  3620.60s] Yeah, yeah, yeah. Cool, cool, cool. But is it tradable, right? Is it tradable? Long answer.
[ 3621.42s ->  3628.28s] We have a lot of considerations and optimizations to make to determine if this is something that is
[ 3628.28s ->  3638.06s] in fact tradable, right? In an institutional capacity, right? You have, you can deal with
[ 3638.06s ->  3643.22s] this overhead. You can deal with this data acquisition overhead. Let's say that I built
[ 3643.22s ->  3648.76s] this data query pipeline. There's no more academic access, but I need to fund it privately in order to
[ 3648.76s ->  3653.36s] trade it in real time, right? That's not something that you're going to face as an issue in an
[ 3653.36s ->  3659.86s] institutional capacity, right? So in terms of infrastructure for the data pipeline process,
[ 3661.18s ->  3666.08s] institutionally, yeah, I mean, that's not too much of a concern, but privately, right? As some sort of
[ 3666.08s ->  3670.26s] retail quant trader, there's no way. There's absolutely no way you're going to fund that.
[ 3670.46s ->  3676.11s] Just in terms of sheer risk of that alpha decaying, there's no way. Execution speed,
[ 3676.21s ->  3684.22s] who's going to build that system for you, right? Does the speed matter? What timeframe are we looking to
[ 3684.22s ->  3690.18s] trade these over? A day? A week? What kind of portfolio turnover are we looking at? Are we looking
[ 3690.18s ->  3699.57s] at transaction costs that eat away the entire performance of this strategy? How efficient is
[ 3699.57s ->  3708.03s] our pipeline? Can we get all the data that we need before 920? If we can't, is it sufficient to run
[ 3708.03s ->  3715.49s] statistics on the data that we have as a proxy for the portfolio that we trade on that given day?
[ 3715.69s ->  3723.24s] All of these things are things that we have to think about when we go about deploying these
[ 3723.24s ->  3730.08s] strategies in practice. If we actually are observing a statistical mispricing, we conduct our regression
[ 3730.08s ->  3735.08s] analysis, we do our back tests, and we see some sort of sharp ratio we like, some sort of drawdown we
[ 3735.08s ->  3740.14s] like, and we're interested in its ability to produce similar results in a forward-looking setting.
[ 3740.14s ->  3745.36s] Effectively, we should see stability in those performance metrics, and we should see the
[ 3745.36s ->  3751.10s] performance metrics decay as we allocate more capital to the strategy, right? That's just how
[ 3751.10s ->  3757.08s] scalability works. It's not a trivial problem. It's a very difficult problem. And why your performance
[ 3757.08s ->  3764.12s] metrics decay in practice could be due to a variety of different reasons. You allocated too much capital,
[ 3764.20s ->  3767.54s] it's crowded out, other people are trading it, there's no more statistical mispricing,
[ 3767.54s ->  3773.56s] it converges, right? So it converges, collapses, the decay in performance value. This is a question
[ 3773.56s ->  3778.48s] that all of you, anyone who's interested in quantitative trading should be extremely eager to
[ 3778.48s ->  3789.58s] ask. If you have a strategy that is working, when do you stop trading it? When is too much degradation
[ 3789.58s ->  3796.43s] in terms of performance? That is a very important question to ask. So long answer here,
[ 3796.43s ->  3805.07s] it depends. Short answer, I'll say yes. And I've seen strategies like this one deployed in several
[ 3805.07s ->  3815.60s] different capacities at several different firms. All right. So in terms of the research process,
[ 3815.70s ->  3822.06s] right, we walked through each of these stages, the data acquisition process, the data science
[ 3822.06s ->  3830.64s] process and the data analysis process. I'm hoping that this elucidates the space for you in the
[ 3830.64s ->  3836.42s] context of what research actually is going to look like if you decide to step into a role in that
[ 3836.42s ->  3844.00s] capacity, right? In reality, there's a lot more that goes into this entire process, right? You're
[ 3844.00s ->  3850.48s] considering at each stage, is there any bias? Are we doing everything correctly? What quantitative tools
[ 3850.48s ->  3857.04s] can we apply to maybe improve our signal to noise ratio? What things upstream? What different levers can
[ 3857.04s ->  3864.06s] we pull? How is that going to impact everything at that point in the process? And of course, downstream? We
[ 3864.06s ->  3871.08s] haven't even spoken about this idea of overfitting, right? You can overfit noise. That's very
[ 3871.08s ->  3878.84s] possible. If you try to select optimal hyperparameters, you very well easily could overfit to a
[ 3878.84s ->  3883.80s] particular result that you found and then out of sample. It doesn't, it's not reproducible and you
[ 3883.80s ->  3888.78s] don't have this stability in a forward-looking setting and it's not tradable. And that's a big
[ 3888.78s ->  3895.96s] problem. And that's not an easy problem to solve. So this entire process is, it's very difficult.
[ 3895.96s ->  3907.58s] And, you know, I have a remark for you here that 98 plus percent of the questions that you ask or try
[ 3907.58s ->  3916.36s] to answer may not have very interesting answers at all or actionable answers. They may yield in fact
[ 3916.36s ->  3924.38s] unsatisfying or inconclusive or even misleading answers. This is the nature of the industry. You know,
[ 3924.38s ->  3931.76s] you could spend six months a year to several years wrestling on a particular question or project and
[ 3931.76s ->  3941.60s] it very well may come to essentially nothing. But I want to emphasize that that's not a sunk cost. And I
[ 3941.60s ->  3947.38s] think a lot of times when we, when we hear about this space of, of academic or industrial research, we're
[ 3947.38s ->  3954.06s] very quick to, you know, just throw out, Oh, you know, you, you wasted all that time on a project and
[ 3954.06s ->  3960.86s] it didn't come to fruition. No, not, not at all. You were developing as a researcher throughout that
[ 3960.86s ->  3968.54s] entire process. That is not something that you can take lightly. Experience is not gifted to you. It is
[ 3968.54s ->  3975.92s] earned. If you go through six months a year and you don't get a project that comes to fruition,
[ 3975.92s ->  3985.74s] you accumulated a lot of experience. Again, earned. It is not gifted to you. It is not a sunk cost.
[ 3986.16s ->  3993.70s] You are always developing as a researcher. And that is the goal in this space. If you have any desire to
[ 3993.70s ->  4001.12s] be some form of, of academic or, you know, industrial researcher, keep this in mind as you operate in the
[ 4001.12s ->  4008.10s] space, remain optimistic. It's not about finding results. That is not the point. We're not trying
[ 4008.10s ->  4014.72s] to data mine interesting results to publish. We're trying to develop as researchers so that we can
[ 4014.72s ->  4022.14s] continue to improve how we iterate, how we operate, and of course, the quality of our research that we
[ 4022.14s ->  4032.70s] produce. So with that, I will say thank you guys. I definitely appreciated the time. It was wonderful
[ 4032.70s ->  4038.96s] to speak with all of you today. I hope you enjoyed. I will leave this open to questions if anybody has
[ 4038.96s ->  4045.06s] any. If you guys have questions about, you know, whether it's this research project, general career
[ 4045.06s ->  4051.28s] questions, whatever it may be, very happy to field those now. But again, Rudy and the exec team there,
[ 4051.28s ->  4056.12s] thank you so much for putting this together. It was, it was a great experience here. Thank you guys.
[ 4064.25s ->  4070.81s] Just wanted to say, we have a room of over 70 people that filled up. It was overflowing. So a lot
[ 4070.81s ->  4075.21s] of interest. Thank you so much for your industry experience. And so the research side, so most people
[ 4075.21s ->  4079.93s] are interested in the academia side and the research. So thank you so much for coming to talk. And any
[ 4079.93s ->  4085.37s] questions, I'll just like funnel them over. Does anyone have a question? Yeah, question right now?
[ 4085.37s ->  4089.01s] I have a question. Yeah, ask them what you get while this computer is running.
[ 4091.01s ->  4097.81s] Do you have any pastimes while you let the code run?
[ 4099.39s ->  4106.27s] So it's funny you say that I had the remote desktop on my phone. So I would check in on it when I was
[ 4106.27s ->  4112.61s] on a run or at the gym and just make sure everything was, was business as usual there.
[ 4112.61s ->  4117.45s] Um, you know, I tried to keep myself busy with the theoretical research side, trying to continue
[ 4117.45s ->  4123.71s] to conduct literature reviews and, and work on other projects that didn't demand my, my computer,
[ 4123.71s ->  4128.55s] uh, in that capacity. That's a good question. I've never gotten that one before. That's a good one.
[ 4129.23s ->  4131.35s] Yeah. Thank you. Thank you. Any more questions?
[ 4131.75s ->  4131.99s] Yep.
[ 4132.13s ->  4133.09s] What's the specs?
[ 4134.30s ->  4137.30s] What specs are your computer? A lot of people interested in your computer today.
[ 4137.30s ->  4143.82s] Oh, dude, my, I need an upgrade. I'll tell you that much. Um, I just installed a whole bunch of
[ 4143.82s ->  4150.46s] RAM on my computer cause I have to edit these videos. So I have about as much RAM as you possibly
[ 4150.46s ->  4159.88s] can have. I think I have 256 or 128 gigabytes of RAM. Um, I have an, I have an RTX 4090. Um,
[ 4159.88s ->  4164.34s] and I think everything else is just kind of like whatever this kid who built my computer
[ 4164.34s ->  4170.12s] shows for me. So, you know, that's, that's what I'm working with. Um, but I, I need a new one
[ 4170.12s ->  4175.82s] because this was built in like 2020, I think 22. So it's, uh, it's time for an upgrade, I think.
[ 4176.30s ->  4178.56s] Yeah. Yeah. No more questions?
[ 4178.66s ->  4179.02s] Can you hear me?
[ 4179.60s ->  4181.44s] Uh, go for it or else I'll find it over.
[ 4181.62s ->  4188.56s] Um, on your, uh, sorry, I'm not really good. I'm not trying to invest. So on your, uh, research on emojis,
[ 4188.68s ->  4194.08s] like to, um, predict like, um, stop movements, what are your thoughts on,
[ 4194.08s ->  4201.29s] like, uh, gambling sites, using that sentence, odds, uh, to, uh, someday somethings
[ 4201.29s ->  4205.93s] that's ever since the Supreme court, um, I've reversed the decision. It just, um,
