[    1.34s ->     7.08s] Welcome back to another quant build. In this video, we're going to code the volatility crush
[ 2222.42s ->  2229.14s] row that the connection section lives in. So remember we have this application, we have these two sides,
[ 2229.14s ->  2234.02s] right? We have this, this, my camera's reversed. So I'm going to use, I'm going to use my right hand
[ 2234.02s ->  2241.70s] for your left. So we have this, this panel, the left frame itself is going to contain the connection.
[ 2241.70s ->  2248.82s] It's going to contain the data query, the straddle pricing, the right frame is going to contain that
[ 2248.82s ->  2255.14s] scenario straddle and the new Greeks, right? So those are our two frames and each one of those frames,
[ 2255.14s ->  2261.06s] it's the left frame and the right frame, there's columns, right? So we want the setup connection
[ 2261.94s ->  2267.22s] panel to be in the left frame on the zeroth row. And that's what we're going to do then for the
[ 2268.42s ->  2275.54s] setup market data section. We're going to put this in the left frame, but in the first row, we want it
[ 2275.54s ->  2286.05s] below the connection section, setup current straddle section again, left frame, but now below the
[ 2286.05s ->  2293.81s] market data section. So we'll make that two self dot setup, current Greeks section again, we want that
[ 2293.81s ->  2305.33s] in the left frame, but in the third row, and that should do it for the left column. Okay. Now the
[ 2305.33s ->  2310.37s] right column is going to have the scenario section, the P and L, the new Greeks and the status. So
[ 2310.37s ->  2315.41s] let's go ahead and use those functions. And then of course we have to go and make all these functions
[ 2315.41s ->  2323.40s] here. So set up scenario section. We're going to put this now in the right frame, the zeroth row.
[ 2324.74s ->  2330.90s] We'll set up the P and L section. We will put this in the right frame first row again, beneath that
[ 2330.90s ->  2347.68s] scenario section. Then the new Greeks, we will put this beneath the P and L section. Then the status
[ 2347.68s ->  2355.78s] section we will put at the bottom of that frame. Okay. So essentially now what we've done is,
[ 2356.26s ->  2360.66s] is we've established how all of these items are going to be laid out. We have these two,
[ 2361.30s ->  2368.26s] two sides of the user interface, this left frame and this right frame, we have connection market data
[ 2368.26s ->  2377.46s] straddle Greeks. Then we have scenario P and L new Greeks, and the status. Now we need to actually make
[ 2377.46s ->  2384.42s] these functions so they work in this setup UI. So the setup UI function is done. Now we actually have
[ 2384.42s ->  2389.86s] to go about building all of these guys here. It's actually pretty easy to make each of these functions.
[ 2390.82s ->  2403.04s] So let's just do it one by one. Def setup connection section, self parent row. I mean, this is what
[ 2403.04s ->  2409.62s] we told the setup connection function we were going to give it in the setup UI function, right?
[ 2409.62s ->  2414.26s] So we call this setup UI function. We establish all the framing, we establish the columns that
[ 2414.26s ->  2418.98s] different items can live in. And now for this particular connection section in the upper left
[ 2418.98s ->  2425.28s] hand corner, where are we putting it? The left frame in the zeroth row. So naturally we're going
[ 2425.28s ->  2430.56s] to take the parent, which is going to be that left frame and the row that it should live in the zeroth row.
[ 2430.56s ->  2438.60s] Alright, let's actually create this label frame. The connection frame is going to be ttk dot label frame.
[ 2439.40s ->  2446.92s] We're going to give it the parent that we passed to the function. The text is going to be in this case,
[ 2446.92s ->  2458.96s] we can say interactive brokers connection. And then we can add some padding, maybe 15. 15 is likely,
[ 2458.96s ->  2464.80s] likely reasonable there. Okay. Then what we're going to do is we've just created this, right?
[ 2464.80s ->  2468.56s] We told it where it lives, but now we've got to place it, right? So it lives in the parent,
[ 2468.56s ->  2475.28s] but where are we placing it in the parent? Well, we're going to use a grid, right? Con frame dot grid
[ 2475.28s ->  2483.89s] row is equal to row. Remember, that's what we passed to this function here. What about the column?
[ 2484.77s ->  2490.58s] Well, we're going to throw it in column zero. We'll say sticky. In this case, we want it sticky to
[ 2490.58s ->  2496.82s] west and east. And then we're going to give it some padding on the Y we'll say zero and 15.
[ 2498.02s ->  2503.46s] All right. We'll configure the columns and we will give it some different weights here. So I'm going to say
[ 2504.50s ->  2512.98s] con frame dot column config, I will say one and weights one. And then I'm going to give column three
[ 2512.98s ->  2524.07s] a weight of one as well. Okay. So that's going to change how different columns in this grid layout
[ 2524.07s ->  2531.28s] are weighted. Now, all we have to do is set up different labels and entries for the connection.
[ 2531.28s ->  2537.12s] So I'll say ttk dot label con frame, right? That's where we're going to put it. The text is going to be
[ 2537.12s ->  2545.76s] host. And what's the host? Well, the host is just going to be the local host row zero column zero.
[ 2546.56s ->  2558.58s] We'll just add some padding on the X. And I will also make it sticky to the West. Once we've added
[ 2558.58s ->  2567.99s] this label, we need some sort of entry to be able to keep track of the host value. It's going to be
[ 2567.99s ->  2574.47s] one, two, seven dot zero dot zero dot one, right? That local host. But if we have an entry, we need
[ 2574.47s ->  2581.75s] a way to retrieve that value from the user interface, right on the backend here and do something with it.
[ 2581.75s ->  2585.59s] In this case, we're sending it as a request to connect to the trader workstation.
[ 2586.15s ->  2592.87s] So what I'll do is I'll create a string bar self dot host bar is equal to tk dot string bar.
[ 2593.59s ->  2599.19s] And the value will start out as one, two, seven dot zero dot zero dot one.
[ 2600.55s ->  2605.19s] All right. And that's pretty straightforward. So this variable is going to track
[ 2605.19s ->  2614.07s] the value in that host entry. So I'll say ttk dot entry con frame text variable. Well, this is what
[ 2614.71s ->  2620.23s] is going to track whatever's in that entry. And that's going to be this self dot host bar.
[ 2621.49s ->  2629.20s] Okay. The width here, we'll just make it 15, nothing crazy. And then we can also choose to
[ 2629.20s ->  2634.40s] give it a grid layout here. So what we can do, and this is starting to get into the idea that like,
[ 2634.40s ->  2641.12s] once you start to understand what you're working with, it becomes easier to stack operations. So
[ 2641.12s ->  2646.96s] let's just quickly understand this idea, right? So what I've did, what I've done here is I've created
[ 2646.96s ->  2654.32s] this connection frame, right? That's, that's this label frame object. So once I create it,
[ 2654.32s ->  2659.76s] I store it in this variable and then I call dot grid on that variable, right? So I'm doing that
[ 2659.76s ->  2668.61s] in two separate, two separate steps here, but I can just call dot grid on this whole object here.
[ 2668.61s ->  2673.57s] It's the exact same thing. All I'm doing is I'm storing it in this variable first,
[ 2674.37s ->  2681.06s] then I'm calling it. Okay. So you can do this in, um, in a couple of different ways,
[ 2681.06s ->  2687.86s] but one thing that we can do here is just create this entry and place it instead of storing it in a
[ 2687.86s ->  2693.62s] variable altogether. Now, keep in mind when you call grid itself, right? What we're doing here is
[ 2693.62s ->  2700.82s] we're not storing this in a variable. So look at with TTK label frame, I'm storing that label frame
[ 2700.82s ->  2708.18s] in the connection frame. I need that variable, but in the case of this entry, I don't because I don't
[ 2708.18s ->  2715.86s] need to access the object for the value in this entry. I have this host bar. It's a very important
[ 2715.86s ->  2724.18s] distinction. We can't do dot grid here and store it in the connection frame because we need access
[ 2724.18s ->  2730.02s] to that object, but here it doesn't matter. So what I'm going to do is instead of storing this in a
[ 2730.02s ->  2735.78s] variable and then calling grid, I'm going to do dot grid and just place it. So I'm going to create
[ 2735.78s ->  2741.14s] in place in one line, and then I'm not going to have a reference to that particular object. So I'm going
[ 2741.14s ->  2747.78s] to do dot grid and then here, I'm going to say row is equal to zero column is equal to one. I will say
[ 2747.78s ->  2758.18s] pad X is equal to zero comma 15, and then I will make it sticky and I will give it west, uh, west and
[ 2758.18s ->  2768.34s] east. Okay. So that is what we will do there. And that should be, if you need to see it, all we're doing
[ 2768.34s ->  2774.34s] is adding some padding X and making it sticky in this, in this grid. All right. But keep in mind,
[ 2774.34s ->  2778.02s] we're not storing this in a variable, right? We're creating it and placing it.
[ 2778.02s ->  2784.18s] And all of the text is being accessed via this string var. All right. Very important to note
[ 2784.18s ->  2790.74s] that I used connection frame as an example, but you're not allowed to call label frame and then dot
[ 2790.74s ->  2795.78s] grid, and then access the label frame via this connection frame. That's not how that works.
[ 2795.78s ->  2801.70s] All right. So this is one example of how you can combine operations. If you know what objects
[ 2801.70s ->  2806.85s] you're working with. All right. So I definitely encourage you, if that was confusing at all,
[ 2806.85s ->  2811.73s] go back and watch it a few times to understand which objects are going where and what we're
[ 2811.73s ->  2817.65s] actually storing in different variables so that you can, you know, better understand how all of these,
[ 2817.65s ->  2822.05s] I call it just, you know, like Lego pieces are, are fitting, fitting together. All right. If we
[ 2822.05s ->  2825.41s] understand that, then it's super easy to understand this next part. Cause we're just going to do that
[ 2825.41s ->  2831.17s] with the port variable. Now TTK dot label, throw this in the connection frame. And then we will say
[ 2831.17s ->  2846.50s] text is equal to port, throw it in a grid layout row, and then set this equal to zero column. We'll set
[ 2846.50s ->  2861.67s] this equal to what do we do zero one. And then we will do pad. X is equal to zero comma five. Nope.
[ 2861.67s ->  2867.99s] This should be column two because we have, yep. We have the entry in column one. So we'll throw this
[ 2867.99s ->  2880.32s] in column two pad X. Okay. So we'll make it pad X zero five. And we'll also make it sticky west and east.
[ 2881.62s ->  2891.09s] All right. So now we will do the same thing with a port variable. We will create a string variable.
[ 2891.09s ->  2897.65s] The value will initially be seven, four, nine, seven. That is the default port for the paper trading.
[ 2897.65s ->  2904.80s] So I'll leave that there. And then we'll also place this entry in the con frame. In fact, we can just
[ 2904.80s ->  2915.09s] copy this whole thing here. We'll just copy that entry, paste it. And then instead of host bar,
[ 2915.09s ->  2921.43s] this is just going to be the port bar. Okay. We can make the width a little bit shorter because
[ 2921.43s ->  2926.71s] the port is shorter. And then of course, instead of column one, this is going to live in column three.
[ 2928.13s ->  2937.65s] And we, again, we'll have zero 15 padding, and then we will do sticky on the west and east.
[ 2938.53s ->  2944.29s] All right. So that will do it for the entries, the labels and entries for our host and port.
[ 2944.85s ->  2949.65s] Now we need to make some buttons to connect, disconnect and display the status of the connection.
[ 2949.65s ->  2957.51s] So I will say button frame equals CTK dot frame con frame. That's where we're going to throw it.
[ 2957.51s ->  2960.39s] Then it'll say button frame dot grid. This is where we're going to place it.
[ 2960.39s ->  2968.55s] Row one column zero, right? Column span. We'll make this four. Again, this is going to be row one,
[ 2968.55s ->  2974.47s] right? Look at where everything else lives that we just created the host, the host entry, the port
[ 2974.47s ->  2981.11s] and the port entry all live in row zero. Okay. So this is going to be the next row, column zero,
[ 2981.11s ->  2986.95s] column span is equal to four. We'll add some padding on the Y, because again, this is going to be in
[ 2986.95s ->  2992.63s] the next row. So we want vertical padding, and now we're going to add a connection button.
[ 2992.63s ->  2998.23s] So we'll have this connect button. This will be equal to TTK dot button, and we're going to throw
[ 2998.23s ->  3003.51s] this in the button frame. So all of this stuff stacks very logically together, right? So in
[ 3003.51s ->  3008.55s] this connection section, we have this left frame parent, right? So we have the app,
[ 3009.27s ->  3016.64s] we have this left frame. Now we're going to create a connection frame up top. And in that connection
[ 3016.64s ->  3022.24s] frame, we're going to create what host port, and then underneath that a button for connect,
[ 3022.24s ->  3027.76s] disconnect, and status. That's exactly what we're doing here. So create this button,
[ 3027.76s ->  3036.34s] throw it in the button frame. The text will be connect to IB. The command is going to be equal to
[ 3036.90s ->  3044.66s] self dot connect IB. And we will work out what that is later on. Same thing with disconnect.
[ 3045.30s ->  3049.30s] Self dot, well, I guess first we have to place this button, right? That would be nice. So
[ 3049.30s ->  3052.66s] we created it right with the CTK dot button, but we still have to place it.
[ 3053.22s ->  3061.70s] Self dot connect button is equal to pack, or not equal to, what am I saying? We're not assigning it.
[ 3062.34s ->  3067.86s] We're doing dot pack and we're just going to pack this to the left side. So TK dot left,
[ 3067.86s ->  3074.02s] and we'll have some padding on the X for the other button. All right. So here, we're not using a grid
[ 3074.02s ->  3080.66s] layout. We're just going to pack it in to the button frame that we created. So the button frame
[ 3080.66s ->  3087.78s] lives in a grid layout, but the button itself, the connect button and the disconnect button is,
[ 3087.78s ->  3096.00s] is not going to. Okay. Let's create the disconnect button. Self dot disconnect button is equal to
[ 3096.72s ->  3102.16s] TTK dot button. Okay. We'll throw this in the button frame, right? Text is going to be disconnect.
[ 3102.96s ->  3108.24s] Great. The command is going to be what we're going to create later. Self dot disconnect IB.
[ 3108.96s ->  3115.92s] The state is going to start as disabled. You can only disconnect if you're already connected.
[ 3116.72s ->  3121.04s] Now we're going to pack this button in. Remember we created it. Now we got to tell it where to live
[ 3121.04s ->  3126.88s] in the UI. So just because we gave it a parent doesn't mean it knows where to place it in the
[ 3126.88s ->  3136.13s] parent, right? Dot pack side is going to be TK dot left. And then we don't need padding because
[ 3136.13s ->  3142.23s] this is going to be the last item for that row. So we have host port, we have connect,
[ 3142.23s ->  3151.17s] disconnect, and then we can add status status label is equal to TTK dot label. And then in this
[ 3151.17s ->  3155.65s] case, we're just going to throw this in the button frame, but we'll throw this underneath those buttons.
[ 3155.65s ->  3165.48s] It'll start as disconnect, disconnected, and then the foreground, we will make it red.
[ 3167.38s ->  3171.22s] And then, you know, once it's connected, we can change the foreground to say green.
[ 3171.22s ->  3178.18s] Um, and then we want to throw this in a grid layout in the parent, right? So I guess actually
[ 3178.18s ->  3182.66s] this shouldn't live in the button frame. This should live in the connection frame because
[ 3182.66s ->  3187.70s] remember the button frame takes care of the connect and disconnect button. And that button
[ 3187.70s ->  3193.70s] frame lives in the overall connection frame, which has host port the buttons. And now we want the status
[ 3193.70s ->  3201.78s] to be below that. So we will put con frame instead. Then we'll do grid row is equal to two column is
[ 3201.78s ->  3210.82s] equal to zero column span is equal to four. And then we'll add some padding on the Y and that will do it
[ 3210.82s ->  3220.44s] for this connection section. All right. That will do it. Fortunately for us, this is pretty rinse and
[ 3220.44s ->  3224.68s] repeat at this point. Let's not lose sight of the goal, right? We have this user interface,
[ 3225.08s ->  3230.60s] we have this left panel, this right panel, we threw a new connection frame right at the top of this left
[ 3230.60s ->  3239.08s] panel. And in there we have three rows and those three rows have the, the host and the port, the
[ 3239.08s ->  3244.20s] entries, the buttons, and then the status for the connection. If we understand how to do it for one
[ 3244.20s ->  3249.72s] little frame in that left left frame panel, we can do that for every single section. And that's all we're
[ 3249.72s ->  3256.69s] going to do now. So let's do this now for the, for the market data section, we're going to set up the
[ 3256.69s ->  3262.37s] market data section. Okay. Self parent and row. This is the exact same thing that we did above.
[ 3263.01s ->  3267.89s] All right. But this time we're just going to do it for market data. All right. So the data frame,
[ 3268.53s ->  3275.09s] okay, not a pandas data frame, but the data frame in our user interface is going to be ttk.label frame,
[ 3276.44s ->  3285.43s] throw it in the parent, give it text. We'll say market data and parameters, give it some padding,
[ 3285.43s ->  3294.21s] call it 10. Okay. Now we got to tell where the frame lives. Again, we're going to throw this in what
[ 3294.21s ->  3302.45s] the row given by the function column zero sticky. We'll make it sticky to the west and sticky to the
[ 3302.45s ->  3311.97s] east. And then we will do pad Y is equal to zero comma 15. And then we'll do a, a column configure
[ 3314.53s ->  3321.57s] and we'll wait that first column as a one. So what row are we using? What parent are we using for this
[ 3321.57s ->  3326.93s] market data connection? Well, remember we're throwing this in the left frame of our application
[ 3326.93s ->  3335.91s] in row one beneath row zero, which is the connection, connection frame. All right. So pretty straightforward.
[ 3335.91s ->  3339.99s] Now we just need to create the ticker, spot price, strike price, all of that information.
[ 3339.99s ->  3346.42s] So let's just do it. ttk.label. We're going to throw this in the data frame. We need to get the ticker.
[ 3348.93s ->  3352.85s] We don't need to store this anywhere. This is just a label, right? This is the same idea
[ 3353.41s ->  3358.05s] that I mentioned above when we were talking about the entry, right? We don't need to store it anywhere.
[ 3358.61s ->  3363.73s] We have this variable to access data. So I can just call grid outright. Same thing with the label,
[ 3364.53s ->  3372.69s] exact same situation. So I'm going to call grid here. I will say row is equal to zero. Column is equal to
[ 3372.69s ->  3381.97s] zero. Pad X is equal to zero comma 10. Pad Y is equal to zero comma eight. And then sticky, we will make it
[ 3381.97s ->  3392.21s] sticky to the West. Cool. Now I will do ticker frame. Okay. TTK dot frame data frame. That's where we're
[ 3392.21s ->  3401.81s] putting it. The ticker frame is going to exist in row zero column one. We will make it sticky to the West
[ 3401.81s ->  3410.45s] and to the East, just like everything else. Pad Y is equal to zero comma eight. And then we will do a
[ 3410.45s ->  3418.47s] column configure. We will give it a weight, the zeroth column, a weight of one. All right. Well,
[ 3418.47s ->  3422.15s] now we're just going to do everything with the entries that we did above for the host and port,
[ 3422.15s ->  3429.83s] but this time for market data. So self dot ticker bar is going to track the value in the input field
[ 3429.83s ->  3434.55s] that the user is going to give us for the ticker TK dot string bar. You can make this whatever you
[ 3434.55s ->  3439.43s] like. You can make this Apple, you can make this Amazon. I'm going to make it in video and VDA.
[ 3441.04s ->  3446.56s] Now we need to create and place an entry again. It doesn't matter if I store it in a variable
[ 3446.56s ->  3454.68s] because I have this string var tracking its value. So what will I do? I'll put it in the ticker frame.
[ 3455.32s ->  3461.32s] I will say the text variable tracking its value is self dot ticker bar. Then I will make the width
[ 3461.32s ->  3467.40s] of this entry 12. I'll make the font again, just to keep it aerial. I'll call it aerial.
[ 3467.40s ->  3472.60s] I'll call it 10 and I'll call it bold. You can use whatever you like here. And then I'm just going to
[ 3472.60s ->  3476.28s] pack this in. So instead of using a grid layout, I'm just going to say dot pack
[ 3477.81s ->  3484.56s] side, I'll pack it to the left. Okay. And that's going to be our entry. So if you need to see that
[ 3485.92s ->  3493.68s] I am going to pack it to the left and I'm calling that dot pack after I define entirely the TTK entry.
[ 3496.16s ->  3501.01s] Now I'm going to create the fetch button. This is again, just another button. I'm going to throw it
[ 3501.01s ->  3508.77s] in the ticker frame. Okay. And then I will say the text is equal to fetch data. I will say the command
[ 3508.77s ->  3517.09s] is equal to self dot fetch market data, which we still have to create. The initial state should
[ 3517.09s ->  3521.49s] be disabled because if we're disconnected, we shouldn't be able to fetch market data.
[ 3522.29s ->  3525.65s] Then of course, I want to go about what? I want to pack it
[ 3525.65s ->  3540.66s] side TK dot right and give it some padding on the left hand side there. Okay. Wonderful.
[ 3541.22s ->  3547.70s] So what have we done here? We've thrown these in the ticker frame, right? We're padding it. We're
[ 3547.70s ->  3555.72s] packing it into the left and right, giving it some padding. And that is going to be the button to
[ 3555.72s ->  3564.60s] fetch the market data and the entry for the ticker. Okay. All right. Now we need to create
[ 3564.60s ->  3572.12s] the spot price, strike price, implied volatility and expiration entries. And again, this is largely
[ 3572.12s ->  3575.24s] just going to be rinse and repeat. So what I'm going to do is I'm going to create it once and then
[ 3575.24s ->  3582.60s] I'm just going to copy and paste and make a couple of changes. TTK dot label data frame text is equal to
[ 3583.32s ->  3592.04s] spot price. That spot price. I am going to place in a grid row is equal to one column is equal to zero
[ 3592.68s ->  3599.88s] pad X. We'll throw some, some padding on the X. I'll say zero comma 10 padding on the Y. I will say
[ 3600.52s ->  3605.92s] zero comma eight, really whatever you like. I'll make it sticky towards the west.
[ 3607.60s ->  3613.12s] All right. That's going to be the label for the spot price. Then I need to create a spot price string var.
[ 3614.00s ->  3626.32s] to track the entry value, TK dot string bar. And I will create then TTK dot entry. I will throw this
[ 3626.32s ->  3633.04s] in that data frame. The text variable tracking, the spot price value is given by what self dot spot
[ 3633.04s ->  3640.16s] price bar. That's what we just created here, right? That's string bar. I'll make the width of this
[ 3640.16s ->  3651.88s] text field 15, the font we can keep as, again, I'm just going to keep it as Arial bold. And then I'm
[ 3651.88s ->  3657.80s] going to throw the grid layout. Remember after we define the entry itself, that particular object
[ 3657.80s ->  3666.12s] outside, I can access that placement function. So grid, and we're going to place this in row one,
[ 3668.44s ->  3675.80s] column equals one. I'll make it sticky. And then really, I just have to copy and paste this a couple
[ 3675.80s ->  3681.24s] of times for the rest of the fields. So I'll say, we'll put this in the sticky towards the west and
[ 3681.24s ->  3689.46s] sticky towards the east. And the padding on the Y will be zero comma eight. And these are stacked on
[ 3689.46s ->  3694.02s] top of each other, right? We have the spot, we have the strike, we have implied volatility days
[ 3694.02s ->  3700.90s] to expiration. So let's just copy this and kind of rinse and repeat this. So spot, then we have what
[ 3700.90s ->  3709.38s] strike, then we have implied volatility, then days to expiration. So let's now modify everything. So we
[ 3709.38s ->  3715.54s] have the strike price. This has to be now what not spot price bar, but it has to be the strike bar.
[ 3716.50s ->  3721.78s] So I'll copy this, I'll put this here, right? We're going to change the row that it exists in.
[ 3722.58s ->  3731.22s] So instead of row one, it's going to exist in row two. So that's going to be the label, right?
[ 3731.22s ->  3738.42s] The label exists in row one for spot, row two for strike, row three for implied volatility,
[ 3738.42s ->  3745.70s] and then row four for the days to expiration. So let's just modify these here so we don't get confused.
[ 3745.70s ->  3752.74s] This is going to be IV percentage. And then this is going to be the days to expiry.
[ 3753.38s ->  3759.70s] So we have one through four there, then each of the items themselves has a different row
[ 3759.70s ->  3769.38s] configuration, right? So this is going to live in row one. So then this next one here has to live in row
[ 3769.38s ->  3785.16s] two, then it has to live in row three, then it has to live in row four. Okay, fantastic. So that is the,
[ 3785.88s ->  3788.52s] I think that's all of the changes that we have to make here.
[ 3789.48s ->  3795.16s] Um, and then, oh, we can't forget. We need to change these string variables. So we're going to use
[ 3796.12s ->  3801.64s] not spot price. This is IV var, and we will do days var here.
[ 3806.32s ->  3812.16s] Cool. And then I will make the self dot spot, or instead of self dot spot, I'll make this self dot days var,
[ 3812.80s ->  3818.88s] and then self dot IV var. So all of these entries are now tracking the appropriate fields, right?
[ 3818.88s ->  3824.96s] So this is going to be the entry for implied volatility. IV string bar tracks it strike,
[ 3824.96s ->  3834.44s] track, strike days tracks, expiration spot tracks spot. Cool. Um, we can default
[ 3835.48s ->  3840.60s] the value to the days to expiration. This is inputted by the user anyway. So I'll just make it 30.
[ 3841.32s ->  3846.60s] And they're going to be able to put in, you know, whatever option, uh, they're looking at in the
[ 3846.60s ->  3854.44s] option trader. Okay. So largely that's going to do it for, um, this function. We can add a button to
[ 3854.44s ->  3860.76s] price the straddle that we're interested in trading. And this is where things start to get really
[ 3860.76s ->  3864.60s] interesting, right? So, you know, I'm showing you how to build this from scratch, but if you,
[ 3864.60s ->  3867.88s] and I'm doing this for a straddle, right? So if you watched my previous video,
[ 3867.88s ->  3872.76s] I showed you how to, um, trade volatility crush with the idea of a short straddle, right?
[ 3872.76s ->  3877.00s] There's a lot of different things you can do. A lot of different positions you can take
[ 3877.00s ->  3881.88s] that have a short Vega position, maybe with different types of, of Delta exposures and
[ 3881.88s ->  3887.16s] whatever, um, that allow you to capture that IV crush effect. I'm using a straddle here,
[ 3887.16s ->  3891.56s] but if you wanted to try to capture this was with a different type of spread, or maybe you want to use
[ 3891.56s ->  3898.92s] like, um, an iron condor or a strangle or whatever, you can go about constructing a different,
[ 3899.96s ->  3903.88s] a different strategy. So I'm going to show you how to do it with a straddle, uh, with a straddle,
[ 3903.88s ->  3909.40s] but I want you to be able to do it with any type of option. So that would be a really good extension
[ 3909.40s ->  3913.72s] to this. I show you how to do this for a straddle. We're going to use black tools to price that
[ 3913.72s ->  3920.28s] straddle. You should try to do it for like a strangle, add a new field that allows you to have
[ 3920.28s ->  3926.52s] different, um, different strike prices for the column put option, right? Being able to create
[ 3926.52s ->  3931.80s] these extensions is a great way to learn more without just, you know, taking the training wheels
[ 3931.80s ->  3937.24s] off and trying to build something from scratch outright. And then maybe just going to AI for help,
[ 3937.24s ->  3942.52s] but like try to make these extensions on your own first. So now we need a button to be able to price
[ 3942.52s ->  3950.93s] this strategy. So self dot price button, TTK dot button, throw this into the data frame.
[ 3950.93s ->  3954.61s] The text is going to be to price a straddle. Again, it doesn't have to be a straddle.
[ 3956.10s ->  3960.74s] Certainly recommend, um, you know, creating an extension based on a different option
[ 3962.80s ->  3967.60s] self dot price currents straddle. That's a function that we're going to have to create. We're going to have
[ 3967.60s ->  3972.72s] to build a function for the black souls price and all of the Greeks. We will do that together.
[ 3972.72s ->  3976.96s] The state of course will be disabled. If you weren't able to fetch prices,
[ 3976.96s ->  3980.24s] because you weren't connected, then we can't price anything. Then of course,
[ 3980.24s ->  3985.36s] we got to place this button. I'm just going to place it in the last row, row five column,
[ 3985.36s ->  3992.24s] we'll throw it in column zero column span. We'll just say two and we'll give it some padding on the
[ 3992.24s ->  3999.68s] Y we'll make it 10 and zero. And that will do it for this market data section. Now we can just
[ 3999.68s ->  4005.04s] do this again, but for the current straddle, and then we'll do it for the Greeks and so on and so
[ 4005.04s ->  4010.72s] forth. So this is going to be the next section. So we have the current straddle. And in this section,
[ 4010.72s ->  4016.88s] we will take again, a parent and a row. We already established this above in our main frame in that
[ 4016.88s ->  4026.82s] left frame. So I'll just say what pricing frame is equal to TTK dot label frame. And here I will throw
[ 4026.82s ->  4033.86s] it in the parent, the text will be current straddle pricing. And this is going to have padding of 10.
[ 4035.33s ->  4041.65s] And then the pricing frame is going to be placed in a grid layout, the row, it's going to exist in the
[ 4041.65s ->  4046.69s] row that we give it based on the function. Remember, we're in this left frame, we have connection,
[ 4046.69s ->  4051.49s] then we have the market data, and now we have the straddle pricing. So that's going to update
[ 4051.49s ->  4057.89s] dynamically based on the row we give it in that left frame. So we have this row, the column is equal
[ 4057.89s ->  4067.97s] to zero, sticky is equal to tk dot we will do west and east. Again, pad y, we will throw zero comma 15.
[ 4069.96s ->  4079.76s] I will also add some weighting to the first column. And that will suffice. Now I need to add a label for
[ 4079.76s ->  4085.92s] the call price. So I'll throw this in the pricing frame, the text will be the call price of the
[ 4085.92s ->  4091.76s] option. We'll throw this immediately in a grid layout because we again, this is just a label,
[ 4091.76s ->  4102.64s] we don't need it. So row zero, column zero, pad x, we'll do zero comma 10, pad y, we will do eight,
[ 4102.64s ->  4118.04s] or maybe zero comma five. And we'll do sticky to the west. Okay, now I need to come up with a label
[ 4118.04s ->  4124.20s] for the call price. And then I will place it. I can't just do that in one step because I need to
[ 4124.20s ->  4132.12s] update this based on the Black Scholes pricing. So I'm going to say self dot call price label is equal to
[ 4132.12s ->  4140.60s] ttk dot label pricing frame text is equal to I'm going to make this zero comma, or I'll just make this
[ 4140.60s ->  4149.00s] zero dollars off the bat by default. The font will be, we'll say Arial. Again, just keeping it consistent.
[ 4149.88s ->  4157.96s] 11 bold, I really probably should have put this in some sort of field for the class. So I could change
[ 4157.96s ->  4162.76s] it in one place and have it, you know, stay consistent. But I definitely encourage you to
[ 4162.76s ->  4169.72s] do that on your own. And then I will start by creating this foreground as green, because this
[ 4169.72s ->  4176.85s] is in fact, a call option could have that indicating long or short to just depends on on what you want
[ 4176.85s ->  4186.69s] to do. Now I need to place it. So we'll do call price label dot grid, row zero, we'll throw it in the
[ 4186.69s ->  4193.65s] first column. And then I will make it sticky to the west. And I will give it some padding, I'll make
[ 4193.65s ->  4202.21s] it zero and five. Cool. Now I'm going to do the same for a put, but I'm just going to copy and paste
[ 4202.21s ->  4208.87s] this because we already did it. Cool, there's my put. If you have any sort of tabbing that is tabbed in
[ 4208.87s ->  4217.27s] like this, you can always do shift tab to untab it and tab to retab it. So it's a helpful tip there.
[ 4217.27s ->  4223.43s] Instead of call price, this is a put price. Instead of row zero, where do we want this to live? This,
[ 4223.43s ->  4231.91s] this to live underneath in row one, column zero still is sufficient. And then we want the label
[ 4231.91s ->  4240.61s] to instead be the put price label. And then we will use that here too. And then instead of row zero,
[ 4240.61s ->  4249.28s] this is going to exist in row one underneath the call price label, and then everything looks
[ 4250.00s ->  4257.76s] sufficient there. Um, this is red though, right? We want this to be a put, not green. So we'll make
[ 4257.76s ->  4267.27s] this red. Cool. Now let's just add a little separator because we want to essentially separate
[ 4267.27s ->  4273.27s] that from a straddle. So we'll combine the two then, right? So we have this pricing frame.
[ 4273.27s ->  4281.56s] We'll orient this horizontally, and then we will place this separator in the second row.
[ 4282.44s ->  4289.00s] And then we'll put this in column zero. The column span will be two. And then we will make this sticky
[ 4289.00s ->  4298.23s] towards the west and the east pad. Why we'll make that say eight. Now we'll do the straddle and I'll
[ 4298.23s ->  4307.36s] just copy this and do it again for the straddle. So I will make this instead of put price straddle price.
[ 4308.79s ->  4316.23s] And then instead of row one, this will exist in row three, because remember row two is taken by this
[ 4317.19s ->  4329.56s] horizontal separator pad X. That looks fine. Oh man. I put put really, come on. That should be red.
[ 4329.56s ->  4338.79s] What am I thinking foreground, red foreground, green for the straddle. We'll do blue goodness gracious.
[ 4338.79s ->  4345.91s] All right. Um, good red for the put green for the call blue for the straddle. We'll make it a little
[ 4345.91s ->  4351.59s] bigger since that's what we're looking for anyway. Uh, and then where do we put it? We'll put it in
[ 4351.59s ->  4360.29s] row three and that will do it for the straddle pricing section. So this is the current straddle
