[    0.46s ->     8.33s] A question I get all the time, Roman, what is the best way to learn to code for quantitative
[ 2327.76s ->  2336.24s] a connection. And instead of disconnect IB, this will be analyze volatility. Okay. And then this will
[ 2336.24s ->  2344.16s] be the analyze button dot grid. We'll throw that in column five and we will be all set. That will be
[ 2344.16s ->  2350.48s] completely sufficient for this data portion of the application. So, so far we have our frame,
[ 2350.48s ->  2357.04s] we have our connection section, we have our query data section, our data query frame,
[ 2357.60s ->  2362.88s] and we were going to continue building this out to the section that we're going to populate with,
[ 2362.88s ->  2367.28s] with data now. So this is pretty much rinse and repeat. Now we got to create this vol frame.
[ 2372.61s ->  2378.85s] So we have this label frame we'll do, I'm going to throw it in the main frame. This is going to be the
[ 2379.57s ->  2393.40s] current implied volatility, throw some padding on it. Okay. The grid will be row two now.
[ 2394.04s ->  2400.84s] So we had row zero connection, row one, the query panel. And now this is going to be the data,
[ 2400.84s ->  2410.02s] throw it in row two, column zero, column span two, again, sticky, west and east.
[ 2411.80s ->  2421.57s] And we'll throw some padding on for good measure. We'll make it padding Y and we'll just add labels
[ 2421.57s ->  2428.61s] now for the current implied volatility. Then we can also add some other information as, as necessary.
[ 2428.61s ->  2434.37s] So let's start with this label for current implied volatility. We'll say tdk dot label,
[ 2435.09s ->  2442.13s] we'll throw it in the vol frame. We'll say the text is equal to current IV. And we will of course
[ 2442.13s ->  2447.65s] populate this as we get data. We'll throw this in row zero, column zero, just like we did with the
[ 2447.65s ->  2458.90s] other fields. When we first created this section, self dot current vol label, we will say tdk dot label,
[ 2458.90s ->  2466.61s] throw this in the vol frame. And the text will be not available for now until we get data. And the
[ 2466.61s ->  2484.15s] font will be, we'll just call it aerial 12. We'll throw it in bold. Okay. The label itself will live
[ 2484.15s ->  2491.38s] in row zero, column one. Okay. So we have the current vol label. We'll throw this in row zero,
[ 2492.18s ->  2506.04s] column one, and we'll have a little bit of padding on the X. Perfect. And now it's pretty much just going
[ 2506.04s ->  2514.36s] to be rinse and repeat again. Um, we did this for the implied volatility. So this is the vol frame.
[ 2514.36s ->  2521.89s] What else do we need? We need, um, the, the actual computation, I suppose we could throw that in there
[ 2521.89s ->  2530.39s] too. So I'm just going to copy this guy and we can paste it in just like we did before. And we will just
[ 2530.39s ->  2537.48s] make this instead. This will be now zero one, two, this is column two. And instead of current IV,
[ 2537.48s ->  2544.23s] this is just going to be the computation. And for the text, we'll just throw no data
[ 2545.83s ->  2550.07s] until we get data. This doesn't have to be bold. We can make this smaller. We'll just make this
[ 2551.72s ->  2559.89s] aerial 10 column three. So we're counting up here, right? Zero one, two, three. This is going to be the
[ 2559.89s ->  2565.57s] label. This is the label. This is the label. And we're going to populate the next item with,
[ 2565.57s ->  2570.80s] with data. When we get it from the server, we're going to do this for the volatility range too.
[ 2570.80s ->  2581.40s] So I'll just copy this again, do this exact same thing. So I will call this then vol range.
[ 2582.44s ->  2591.40s] And this will be now in column four. And then this will be in vol frame. We can populate this with NA
[ 2592.80s ->  2600.24s] till we get data. Arial 10 is fine. And then the actual data can live in, um, we can call this
[ 2600.24s ->  2607.57s] column, column five. We probably don't need any padding on the X here. In fact, for the,
[ 2608.77s ->  2614.05s] for the computation itself, we need less. So maybe like 10 is sufficient. Cause it's not,
[ 2614.05s ->  2618.21s] this is 12 bold. This is 10. So it's, it's probably fine.
[ 2618.21s ->  2625.84s] All right. We need to keep going here with the, um, the volatility statistics and stuff. This is
[ 2625.84s ->  2630.16s] where we're going to be showing all of the information from the data that we queried.
[ 2630.64s ->  2642.05s] So I'll create another section here and instead of vol range, this is going to be, well, I guess we
[ 2642.05s ->  2648.85s] need a separate panel for this. So I will create a new frame. I'll call this regime frame.
[ 2649.57s ->  2657.33s] And I will call this TTK dot label frame. We'll throw this again in the main frame. This will be
[ 2657.33s ->  2670.79s] the volatility regime analysis. So this is just some systematic, like automatic way to process
[ 2671.59s ->  2677.43s] the data that has been queried. So it's not perfect. Just like I said, when we're using this trading app,
[ 2677.43s ->  2682.31s] we're not going to be clinging to these values as if they're perfect. Everything's time variant,
[ 2682.31s ->  2689.11s] nothing converges, but here we're going to just have some conditional statements for proposing.
[ 2689.11s ->  2693.19s] If it's, Hey, this might be mean reverting. There might be a mean reversion signal, so on
[ 2693.83s ->  2698.39s] and so forth. So we have this regime analysis section. We'll create a little bit of padding as
[ 2698.39s ->  2705.19s] we've been doing in each of these frames. And we will throw this beneath the, um, now the,
[ 2705.19s ->  2710.15s] the volatility frame. So we have connection frame, we have query frame, we have volatility frame. Now
[ 2710.15s ->  2715.43s] we have a regime frame. So this will be regime frame. We'll throw this in. This is going to be,
[ 2715.43s ->  2725.25s] I suppose, row three now and column zero. This is the exact same setup as the other, the other, um,
[ 2726.79s ->  2738.24s] frames. Same thing, sticky, west and east. Throw some padding on the Y and we'll be all set with this,
[ 2738.24s ->  2745.20s] with this frame. So now we have this regime frame that we're ready to populate. And now we can copy
[ 2745.20s ->  2750.80s] and paste all of these, these ranges. So I'll just instead use the regime frame here. We'll throw
[ 2750.80s ->  2759.94s] this in column zero and column one. And instead of current vol label, oh geez, I guess I got to change
[ 2759.94s ->  2767.96s] all of those variables too. Goodness gracious. All right. So instead of, let's see, this should be
[ 2767.96s ->  2781.89s] full computation and vol range label. So this should be vol range label. Good. And this should be
[ 2783.25s ->  2804.48s] vol computation label. Yeah. Okay. Good. And then this should be the regime label and this should be the
[ 2804.48s ->  2812.07s] regime label. Good. And we're going to make this, we'll give this some more padding. We'll give this like
[ 2813.36s ->  2821.03s] zero to 20 because this is going to be bold. So we'll make this like Ariel 12 again. We'll call
[ 2821.03s ->  2829.68s] this bold and that should do it. So that is the, instead of vol range, this is going to be the
[ 2829.68s ->  2840.82s] current regime. All right, nice. So this is going to be the label for the current regime. This is the
[ 2840.82s ->  2847.14s] text that we will populate from data and we will put this in the regime frame section. Good.
[ 2849.97s ->  2855.09s] So effectively what we have here is this is the regime frame and we're going to put all the
[ 2855.89s ->  2862.69s] labels and buttons in there. This is the, the volatility frame labels and buttons.
[ 2862.69s ->  2876.21s] This is the data query frame labels and buttons, and this is going to be the connection frame. Nice.
[ 2881.59s ->  2885.43s] Beyond this regime label. What else do we need? We need percentiles. We need things like that. So
[ 2885.43s ->  2894.13s] let's create another one. We will do instead of current regime, this will be percentile.
[ 2896.05s ->  2902.95s] Percentile. We'll throw this in column two. Now we're counting up. Good. Instead of regime label,
[ 2902.95s ->  2910.53s] this is going to be percentile label. And then we'll make this percentile label, throw this in column
[ 2910.53s ->  2921.25s] three. Good. This doesn't have to be bold. We can make this Ariel 10. Don't have to make everything
[ 2921.25s ->  2931.28s] bold. And that's going to be the percentile. So zero, one, two, three. Good. Now we can do
[ 2931.92s ->  2938.93s] some sort of mean reversion signal label. So this will be mean reversion signal. We'll throw this in
[ 2938.93s ->  2948.13s] now column four. This will be in column five. And instead of percentile label, this is going to be
[ 2948.13s ->  2956.88s] the reversion label. And we can just use this here and we'll leave it as Ariel 10 NA. So that should be
[ 2956.88s ->  2963.84s] everything we need for this frame. And now we can move over to the status frame and then we can create
[ 2963.84s ->  2970.72s] a function to help log messages. So that should be sufficient. Now we can create the status frame.
[ 2970.72s ->  2979.97s] So status frame is equal to TTK dot label frame, throw this in the main frame text is going to be
[ 2979.97s ->  2987.97s] equal to status. And then we will throw some padding on it like we've been doing all along. And then we
[ 2987.97s ->  2999.49s] will throw this now in the not static method status frame. We'll throw this in the fourth row column zero
[ 3000.29s ->  3010.45s] sticky is equal to and we'll do tk dot west tk dot east. And that should do it for the this. Oh,
[ 3010.45s ->  3017.41s] we got to throw some padding on. So we'll do pad y is equal to zero comma 10. Okay,
[ 3018.13s ->  3025.01s] that is going to do it for the status frame. So now we have the connection. So we have the main frame,
[ 3025.01s ->  3029.81s] we have the connection frame, we have the data query frame, the volatility frame, the regime frame.
[ 3031.08s ->  3037.88s] Now the the status frame. So zero, one, two, three, four, it's going to be five total frames so far
[ 3037.88s ->  3045.70s] within this main application. Let's finish adding the items to the status frame. And then we can create
[ 3045.70s ->  3051.30s] the frame for the plots. And then we should be done with the the user interface for the most part,
[ 3051.30s ->  3059.57s] except for the helper function. So let's do self dot status text is equal to scroll text. Okay,
[ 3060.96s ->  3067.97s] dot scroll text, and we'll throw this within the status frame. This is essentially our log,
[ 3067.97s ->  3074.37s] the height is going to be six, don't want it to take up too much space. It's not uncommon to throw
[ 3074.37s ->  3080.05s] some sort of menu bar at the top, and then have like a view console logs and have it pop up as a
[ 3080.05s ->  3085.81s] separate item. That's how I do it in most of my trading systems. But for this particular app,
[ 3085.81s ->  3090.77s] it's totally sufficient to have like a little window to ensure that your connection is working,
[ 3090.77s ->  3096.45s] and to print out any analysis that you might want. So maybe as an exercise, if you'd like to create a
[ 3096.45s ->  3101.57s] menu bar, you know, you can you can feel free to do so. But we'll just put this in its own little
[ 3101.57s ->  3111.17s] section. And we will say that this is going to be so the status text itself is in row zero, column zero,
[ 3111.17s ->  3118.29s] and we will make it sticky to west and east. Now keep in mind, as you're building out this user
[ 3118.29s ->  3125.89s] interface, if items aren't showing up in your TK inter window in your window, that means you're
[ 3125.89s ->  3130.93s] missing the layout, it doesn't know where to put it. So keep that in mind, you can create the item
[ 3130.93s ->  3136.53s] itself. But if you don't tell it where to go, then it's not going to put it anywhere. So just something
[ 3136.53s ->  3144.21s] to keep in mind as as you're working through this. So now the actual frame itself, we'll just column
[ 3144.21s ->  3152.34s] config it, and we'll give it a weight of one. And now we can just go about creating the plot frame.
[ 3152.34s ->  3161.54s] And this is where we will put all of our plots, ttk dot label frame. And we'll throw this in the main
[ 3161.54s ->  3171.03s] frame, the text will be implied volatility analysis results. And we'll make some padding,
[ 3171.03s ->  3180.53s] we'll throw it on five. Cool. Tell it where to go. This is going to be the fifth, row fifth,
[ 3180.53s ->  3188.37s] row five, row fifth is going to be the fifth row. And it's the sixth, essentially, label frame that we
[ 3188.37s ->  3199.16s] have. Column zero, column span two, everything we've been doing up until this point, call it west, east,
[ 3199.16s ->  3220.79s] north, and south. We'll give it a column configure a weight of one, and a row configure weight of one.
[ 3223.06s ->  3230.34s] Cool. Now we need to configure our subplots from matplotlib and throw them on the canvas. So we'll
[ 3230.34s ->  3239.38s] do self dot fig, there will be axes, we have axis one, that is where we will put the regression of the
[ 3240.10s ->  3247.06s] current, the current implied volatility and the forward implied volatility, not difference. So
[ 3247.06s ->  3254.02s] we're going to regress the forward implied volatility on the current implied volatility, self dot axe two,
[ 3254.82s ->  3261.94s] self dot axe three. So axe two will have the difference regression in each regime, and axis three will be
[ 3261.94s ->  3269.67s] the time series of implied volatility and the percentiles. This will be equal to plt dot subplots,
[ 3270.63s ->  3277.27s] one to three, fig size. Again, you can do whatever you like here, I'm just going to do 18 by six,
[ 3277.27s ->  3287.48s] pretty standard. We need the canvas itself, the canvas will be equal to this is where we use
[ 3287.48s ->  3294.20s] the figure canvas, tk enter self dot fig, we're going to throw this then in the plot frame, this is how
[ 3294.20s ->  3301.24s] we connect the canvas to the tk enter window itself. So we have the figure from matplotlib,
[ 3301.24s ->  3308.20s] we're connecting this to our label frame. That's our canvas. And then we're just going to say self dot canvas
[ 3308.92s ->  3316.92s] dot get tk widget. And we will throw this in what we got to tell it where to live, right? So row zero,
[ 3317.64s ->  3327.35s] column zero, and we'll make it sticky to tk west, tk east, tk north and tk south. And that is going to do it
[ 3327.35s ->  3333.75s] for our user interface. That certainly was a beast, but well worth it. Now's the fun part, we get to
[ 3333.75s ->  3340.31s] actually build these functions that do stuff, interacting with the server and our client. So let's,
[ 3340.31s ->  3345.27s] let's do that. Start with this log message function, get the boring one out of the way first.
[ 3345.27s ->  3353.59s] So we want to be able to print to our log, our console logs. So what we'll do is we'll say timestamp,
[ 3353.59s ->  3362.15s] we'll create a timestamp for the message date time dot now. And we will use this string format for time,
[ 3362.71s ->  3372.40s] we will have hour, and then we will have minute, and then we will have second. Cool. Then we're going
[ 3372.40s ->  3381.36s] to do self dot status text is going to be having something inserted into the scroll box. So we will
[ 3381.36s ->  3391.88s] say tk dot end, we'll insert it at the end, and we will insert the message and the timestamp. So that
[ 3391.88s ->  3401.70s] will be the timestamp. And then we will give it a message and a new line. Now, this is a function that
[ 3401.70s ->  3407.54s] hasn't been called yet, right? This is where we are going to be calling this function, giving it text,
[ 3407.54s ->  3412.26s] getting a timestamp, and then pushing that to the console log. So keep that in mind, this is a
[ 3412.26s ->  3417.78s] function to be able to print to that console log. It's not going to be printing a specific message,
[ 3417.78s ->  3426.61s] whenever we want to print to the console log, we will call this function, we want to see the end,
[ 3427.33s ->  3437.40s] and then we will update idle tasks. Okay, and this will allow us to essentially just update the items
[ 3437.40s ->  3448.00s] in the status text scroll text console log in our UI. All right, now we get to create the connection to
[ 3448.00s ->  3457.48s] interactive brokers itself. So what we'll do is we will do def connect IB self, we will say,
[ 3458.28s ->  3467.48s] we're going to try to connect self dot host var dot get. So the value of the host bar is whatever we
[ 3467.48s ->  3473.00s] input into that text field. Remember that text fields linked to the host bar. So we will get that value
[ 3473.00s ->  3483.24s] and store it in this host variable. Same thing for the port bar, port bar dot get, then we will log this
[ 3483.24s ->  3499.17s] message, we are trying to connecting to IB at host colon port. Nice. Let's create a thread for this
[ 3499.17s ->  3507.97s] connection. We will try to create a thread for this connection. So we'll say self to IB app dot connect
[ 3508.53s ->  3517.16s] through the host import that we just got from our user interface. This will be master client ID zero.
[ 3517.16s ->  3523.08s] Okay, if you're running several instances of apps, if you're running several instances of apps on the same
[ 3523.08s ->  3529.40s] trader workstation, same network, this could be an issue. But for now, don't worry too much about it. If
[ 3529.40s ->  3533.96s] you're not running a couple of different systems, I've had issues with this, I've run, you know, a couple
[ 3533.96s ->  3540.64s] of different systems through the same, through the same instance of trader workstation, and you have to
[ 3540.64s ->  3546.32s] increment based on on the the connection. So something to keep in mind. But for now, if you're just running
[ 3546.32s ->  3554.87s] this zero is sufficient self to IB app dot run. And that is effectively what we are trying to do.
[ 3554.87s ->  3561.94s] Of course, we will accept any sort of exception as E. And what do we do with an exception? Well,
[ 3561.94s ->  3568.69s] we got to log it. So we will log it, we get a connection error. And we will log it as E,
[ 3568.69s ->  3575.64s] whatever that is. Okay, now we imported threading. So we will try to handle this connection as a thread,
[ 3575.64s ->  3586.12s] threading dot thread, we will say target is this function, connect thread, and we will set daemon to
[ 3586.12s ->  3593.00s] true. And then we will start this thread. So we want to pass through this thread, we don't want to get
[ 3593.00s ->  3599.64s] stuck here in a linear capacity, we want to we want to turn this function effectively on try to try to
[ 3599.64s ->  3605.64s] start this connection, but allow the the app to continue running. So let's try to wait for this
[ 3605.64s ->  3618.00s] connection now. So I will say for whatever in range, let's say 50, we can do if self dot IB app dot
[ 3618.00s ->  3625.60s] connected. So the only way that this would occur is if the server responded with, hey, we connected
[ 3625.60s ->  3631.36s] successfully. Well, if we connect successfully, we can break we don't want to wait anymore.
[ 3631.36s ->  3638.98s] Otherwise, we will time dot sleep point one. So this is going to sleep five seconds. So we're going to
[ 3638.98s ->  3643.62s] wait up to five seconds for a connection to be successfully filled from the server from our
[ 3643.62s ->  3649.38s] client. So we hit connect, it's going to try to connect at this host and port. If it connects
[ 3649.38s ->  3655.78s] successfully, then this flag will be true at some point throughout the five seconds, we'll break this loop
[ 3656.10s ->  3669.01s] and we can continue on. Okay, so if we connect successfully, what do we want to do? Well,
[ 3669.01s ->  3675.01s] we had a whole bunch of buttons that we needed to enable, right? We want to be able to query data,
[ 3675.01s ->  3682.05s] we want to be able to maybe analyze volatility disconnect. So we will say self dot connected
[ 3682.77s ->  3689.17s] is equal to true. We will say self dot connect button dot config, we don't need to connect anymore.
[ 3689.17s ->  3698.23s] So we can set this to disabled. Then we can say self dot disconnect button is going to be configured to
[ 3698.23s ->  3704.34s] what normal, we want to be able to disconnect. Now, same thing for the query button. Now that we're
[ 3704.34s ->  3713.03s] connected, we can run a query button dot config state is equal to normal. And then we want to log what
[ 3713.03s ->  3728.95s] what happened? Well, you successfully connected to IBTWS. Terrific. Otherwise, what? Self dot log message
[ 3730.44s ->  3737.08s] failed to connect to IBTWS. And this makes sense, right? Because if we went through this entire sleep,
[ 3737.08s ->  3745.92s] this five second sleep, then what? This will be false. So we will log that we failed the connection.
[ 3745.92s ->  3751.20s] Okay, if it breaks, then we know this is going to be triggered for sure. Because the only way for
[ 3751.20s ->  3757.12s] this to break is if we have successfully connected, the only way to successfully connect is to have the
[ 3757.12s ->  3764.32s] server respond with a boolean that suggests that we have connected successfully. Cool, don't lose sight
[ 3764.32s ->  3769.28s] of this. That's why we have this up here. Our VS code editor is telling us, remember, we have this
[ 3769.28s ->  3775.12s] connect IB function, and we're still operating within this try. So we need to close with an accept.
[ 3777.80s ->  3785.80s] Okay, so I have accept. And we're going to accept exception as E. And we still got to keep that within
[ 3785.80s ->  3795.64s] the function. And we will say self dot log message. And we will log that there is a connection error.
[ 3797.86s ->  3804.80s] And we will log that as E. Okay, and this needs to be tabbed in one more time. So that it's in line
[ 3804.80s ->  3812.08s] with this try within the connect IB function. And that will do it for this this connect IB function.
[ 3812.08s ->  3822.64s] What about disconnect? Disconnect, equally as important, def disconnect, IB self, we will say,
[ 3822.64s ->  3830.44s] try, we will try to do IB app dot disconnect. Where are these functions coming from? Well,
[ 3830.44s ->  3836.20s] we implemented the E wrapper and E client from the interactive brokers API. These functions are
[ 3836.76s ->  3845.73s] coming from those classes. So we're going to try this disconnect. We'll set the connection to false.
[ 3847.68s ->  3854.72s] We'll want to be able to connect again. So we will configure the state of the connection button as
[ 3854.72s ->  3861.36s] normal. We want to be able to, well, I guess we don't want to be able to click disconnect. So we will set
[ 3861.36s ->  3872.34s] this to disabled self dot query button dot config state is equal to disabled, we don't have a connection,
[ 3872.34s ->  3886.36s] so we can't query. And we can't analyze any volatility. Cool. We will not display any implied volatility then.
[ 3887.00s ->  3896.87s] So we will just set the current implied vol to none. And we will update the current vol display.
[ 3898.48s ->  3908.79s] And we will just leave a blank. And then we will log to the console disconnected from IBTWS.
[ 3910.72s ->  3919.40s] Of course, if there's some sort of error, we will accept an exception as E, and this will be self dot log
[ 3920.20s ->  3928.84s] message F disconnect error. And we will leave that as E. So now we have our connect and disconnect
[ 3928.84s ->  3935.40s] functions with appropriate logging. Now we get to create the function to actually query data.
[ 3936.74s ->  3950.12s] So we'll call this query data. And we will say if not self dot connected, we can't go about querying
[ 3950.12s ->  3956.28s] data if we don't have a connection to a data provider. So we will say message box show error,
[ 3957.70s ->  3968.63s] error, not connected to IBTWS. Okay, so we need that connection. Otherwise, we need to get the symbol
[ 3968.63s ->  3976.72s] from the symbol bar. And we need to make this uppercase. And we need to get the duration from
[ 3976.72s ->  3985.49s] the duration bar. And this is exactly what we did above with the host and the port. So we have these
[ 3985.49s ->  3994.61s] variables tied to the input fields, and we can just get those the string bars relative to the actual
[ 3994.61s ->  4002.32s] input. And we do that by just accessing the string bars directly with these getters. Okay,
[ 4003.83s ->  4008.71s] we're going to try to query the implied volatility now. So I'm going to log that we're trying to query
[ 4008.71s ->  4028.12s] it log message querying implied volatility for and we'll throw the symbol dot dot dot. Okay, now we are
[ 4028.12s ->  4039.27s] going to clear the historical data if any exists. And we are going to try to run this query. Okay,
[ 4039.27s ->  4047.81s] remember the historical data variable is a dictionary. The dictionary has a key that is the request ID
[ 4048.69s ->  4056.05s] for the data that we are trying to access. So if I'm trying to query NVIDIA data, that request ID might
[ 4056.05s ->  4063.11s] be one. Okay, then if I'm trying to query Apple data after that request ID might be two. So this
[ 4063.11s ->  4069.67s] dictionary is keeping track of the data based on that request ID as a key. And the list that it returns
[ 4069.67s ->  4074.95s] is going to be a list of a dictionary that contains all of the information from the query.
[ 4074.95s ->  4083.03s] All right, we need to establish the contract. But fortunately, we already created a function for
[ 4083.03s ->  4090.23s] that. So the contract is equal to what self dot create equity contracts, and we'll throw the symbol
[ 4090.23s ->  4099.11s] in there. Now we can actually go about making the historical data request self dot IB app dot rec historical
[ 4099.11s ->  4107.43s] data. We're going to have rec ID. One contract is equal to the contract that we just created.
[ 4108.07s ->  4116.55s] Then we will say end date time is blank, we want as current as possible. The duration string is going
[ 4116.55s ->  4123.46s] to be the duration. Remember from our app, that's what we did here with the duration bar. Then we need
[ 4123.46s ->  4131.38s] to do the bar size setting. And I'm going to use one day. You can use whatever you like. You can change
[ 4131.38s ->  4143.12s] how vol is annualized. But we're going to use one day. What to show? Well, this is a volatility trading
[ 4143.12s ->  4163.00s] dashboard. We want option implied volatility. Okay, we want to use RTH format date. Keep up to date. We don't
[ 4163.00s ->  4170.53s] need this to be up to date. And we can just pass an empty list for the chart options. And that is
[ 4170.53s ->  4179.86s] sufficient for this historical data request. All right, we can add a timeout for the fetching of
[ 4179.86s ->  4185.14s] this data. If it doesn't get returned in a timely manner or something is wrong, we could say timeout is
[ 4185.14s ->  4193.97s] equal to save 15. Start time is equal to time dot time. And then we can wait for this historical data.
[ 4193.97s ->  4204.53s] So while one not in self dot IB app dot historical data, that means that we haven't received the data
[ 4204.53s ->  4213.81s] to that key yet. So we haven't received the data. And while time is still before the timeout time,
[ 4215.33s ->  4225.91s] so it's less than the timeout time. All right, then we are just going to wait. And this is just us
[ 4225.91s ->  4232.63s] waiting for the server to return the historic implied volatility data to us. Here we go.
[ 4232.63s ->  4241.72s] What happens if we get data from the server? If one is in self dot IB app dot historical data? Well,
[ 4242.52s ->  4251.22s] data is equal to self dot IB app dot historical data. And where can we find it? Well, the key for the
[ 4251.22s ->  4264.60s] rec ID is going to be one. That was the request ID we used here. Right? So if the length of the data
[ 4266.76s ->  4274.42s] is greater than zero, that means we got something. So we can say self dot, I'll call it equity data,
[ 4274.42s ->  4281.56s] I guess. I mean, I don't want to be confusing. Well, I guess this will be, um, this will be a data
[ 4281.56s ->  4289.48s] frame. So I can make it implied volatility. Um, self dot equity data is equal to PD dot data frame
[ 4290.28s ->  4297.16s] data, and then we'll have date and implied volatility. So we'll say self dot equity data,
[ 4297.88s ->  4306.61s] and we'll throw date in there. We'll set this equal to PD dot to date time self dot equity data
[ 4306.61s ->  4317.11s] data date. So we can format it. Then we can do the implied volatility is going to be the close.
[ 4317.91s ->  4324.07s] So we'll set the index to be the date. So this is a pandas data frame. Now we have a column for date.
[ 4324.07s ->  4329.67s] We have a column for close. The close is going to contain the implied volatility data. The date is
[ 4329.67s ->  4336.47s] what we want to index the implied volatility data by. So we'll say self dot equity data dot set index,
[ 4337.03s ->  4344.39s] and we'll set this to date in place is equal to true. That means we're impacting the actual data
[ 4344.39s ->  4349.67s] frame itself. We're not creating a copy or we're not applying this to some sort of copy of that object.
[ 4349.67s ->  4361.67s] We're applying it to that object itself. The implied volatility data is going to be equal to the close
[ 4363.06s ->  4374.52s] self dot equity data dot close. And we can log now using our logger that we have received. And we can
[ 4374.52s ->  4382.52s] plot how much data we've received, the length of the equity data. And then we could say implied vol points
[ 4383.40s ->  4395.60s] for symbol, whatever symbol we got. And then we can also log the date range. And this will be
[ 4397.54s ->  4406.26s] self dot equity data dot index dot min. And remember, we're using, um, the, the pandas date time
[ 4406.82s ->  4410.90s] object. That's what we did with the two date time. So we can use dot min.
[ 4410.90s ->  4421.80s] And this is going to go all the way to the index dot max. Okay. Nothing too surprising there. Just
[ 4421.80s ->  4429.67s] stuff that we would want to see in the console about the data that we received. And a good note
[ 4430.23s ->  4441.57s] that all I vol values are annualized. Definitely worth noting. Now we're going to go about processing
[ 4441.57s ->  4447.01s] this implied volatility data. We want to run these regressions, right? We want to be able to create
[ 4447.01s ->  4453.33s] these. We want to be able to create these, uh, this time series of implied volatility. We want to look at
[ 4453.33s ->  4460.36s] the percentiles. So we need a function to be able to do that. We're going to create a function called
[ 4460.36s ->  4471.17s] process implied volatility. And then we're going to create a button analyze and now, well, actually
[ 4471.17s ->  4476.05s] we already have the button. So we're, we're, all we're doing is modifying the state rather state is
[ 4476.05s ->  4484.39s] normal. Okay. So remember we're going to leave the analyze button disabled until we are certain we
[ 4484.39s ->  4491.43s] receive data here. We're certain we receive data because if one is in the historical data dictionary
[ 4491.43s ->  4498.55s] as a key, then that means the server responded with the, the data for that particular request.
[ 4498.55s ->  4507.59s] So we can go about enabling this button to analyze the data we received. Cool. On the flip side,
[ 4511.62s ->  4519.49s] else, that means the length of data is not greater than zero. No I vol data, no I vol data received.
[ 4519.49s ->  4529.43s] That's a problem. Set the equity data to none. We don't have anything. Okay. On the outer if statement,
[ 4529.75s ->  4538.47s] right. This is just that no implied volatility data has been received. Um, so we can just make a note
[ 4538.47s ->  4560.96s] that, and this could be, may not be available for symbol worth noting self dot equity data is equal to
[ 4560.96s ->  4566.26s] none. So if perhaps it's unavailable for the symbol, perhaps you're not subscribed to the,
[ 4566.90s ->  4571.06s] the market data subscription with interactive brokers that you need. It's like most of their
[ 4571.06s ->  4577.22s] data subscriptions are like a dollar. So, you know, whatever it is, um, what we can just make note
[ 4577.22s ->  4585.54s] that there's some sort of, some sort of, um, reason why the server is not responding with data
[ 4585.54s ->  4591.38s] because we didn't find the key in this, uh, historical data dictionary. If we don't find that
[ 4591.38s ->  4597.06s] key, that means the server didn't respond with data for the symbol. So that's what this note is for.
[ 4597.06s ->  4601.86s] Um, it's roughly equivalent to this note. So we really don't need this, I suppose here,
[ 4601.86s ->  4606.82s] because if this is true, well, actually that's not necessarily the case. It might just respond with,
[ 4606.82s ->  4613.06s] with zero data. It could respond with the key one with no data. So both, both is, both is fine.
[ 4613.06s ->  4619.54s] Something I just noticed is we created some of these functions within the setup UI function,
[ 4619.54s ->  4624.26s] but we can fix it by just tabbing back out the function itself. So if I scroll up to,
[ 4624.82s ->  4630.42s] let's say this log message function, I'm just going to highlight it and hit shift tab,
[ 4630.98s ->  4637.70s] and it's going to change the color of the function to being used. Um, and that's because this was tabbed
[ 4637.70s ->  4644.42s] in and it was local to the setup UI. We want it to be accessible via the class. So I'm just going to do
[ 4644.42s ->  4653.46s] the same thing for the connect IB and disconnect and query data, and then shift tab, and that will make
[ 4653.46s ->  4660.10s] all of these function as intended. Sorry about that. It looks like I forgot to just back out of the setup
[ 4660.10s ->  4668.98s] UI function. So shift tab on the log message, connect IB, disconnect IB, and the query data, and we'll be all set
[ 4668.98s ->  4677.03s] to create the next function. And that next function is going to be a function to process the implied volatility.
[ 4677.03s ->  4686.95s] So I'll say def process implied volatility self. We will say, if there is no equity data,
[ 4688.42s ->  4696.60s] then we can return, we don't need to do anything. Otherwise, let's tell the user that we are going to
[ 4696.60s ->  4702.00s] process the eyeball data. Okay.
[ 4702.00s ->  4715.84s] Okay. Worth noting that all IVOL data is annualized. Okay. Now keep in mind, we're working with this
[ 4715.84s ->  4724.32s] equity data pandas data frame. The index is the date. We have this column of implied vol and the server
[ 4724.32s ->  4730.72s] returned the IVOL in the closed column. So what we want to do is we want to scale that closed column
[ 4730.72s ->  4738.96s] by the vol annualization. You could say this is a redundancy because here we assigned the implied
[ 4738.96s ->  4744.72s] vol to the close. So we actually have two columns. We have this closed column of IVOLs and we have this
[ 4744.72s ->  4750.16s] implied vol column of IVOLs, but tomato, tomato. It's really however you want to do it. So I'm just
[ 4750.16s ->  4757.20s] going to scale that close and store it in this implied vol column. So this is equal to self.equity
[ 4758.00s ->  4767.28s] data close. And then I will square this by MP dot square root self dot vol annualization. Remember,
[ 4767.28s ->  4774.08s] we're dealing with volatility. If we want to scale it to the appropriate time, then we need to use the
[ 4774.08s ->  4781.44s] square root. It looks like I haven't actually imported numpy. I guess I forgot to at the top.
[ 4782.24s ->  4791.60s] So I'll do that. Scroll all the way up to the top. Import numpy as MP. Allow us to access some
[ 4792.16s ->  4800.61s] necessary functions like this square root function. So now we can scale it by self dot vol annualization.
[ 4800.61s ->  4808.34s] If you recall, vol annualization at the top here was 252. And we requested, if you go back down to our
